time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
0.952000,-0.501305,-0.500412,0.700996,0.999924,0.004776,-0.011320,0.001026,
0.953000,-0.501299,-0.500410,0.700911,0.999924,0.004776,-0.011320,0.001026,
0.954000,-0.501292,-0.500408,0.700826,0.999924,0.004776,-0.011320,0.001026,
0.955000,-0.501286,-0.500406,0.700742,0.999924,0.004776,-0.011320,0.001026,
0.955000,-0.501279,-0.500404,0.700658,0.999924,0.004776,-0.011320,0.001026,
0.956000,-0.501273,-0.500402,0.700575,0.999924,0.004776,-0.011320,0.001026,
0.958000,-0.501267,-0.500400,0.700492,0.999924,0.004776,-0.011320,0.001026,
0.958000,-0.501260,-0.500398,0.700410,0.999924,0.004776,-0.011320,0.001026,
0.959000,-0.501254,-0.500396,0.700327,0.999924,0.004776,-0.011320,0.001026,
0.960000,-0.501248,-0.500394,0.700246,0.999924,0.004776,-0.011320,0.001026,
0.961000,-0.501242,-0.500392,0.700165,0.999924,0.004776,-0.011320,0.001026,
0.962000,-0.501235,-0.500390,0.700084,0.999924,0.004776,-0.011320,0.001026,
0.964000,-0.501229,-0.500388,0.700003,0.999924,0.004776,-0.011320,0.001026,
0.964000,-0.501223,-0.500386,0.699923,0.999924,0.004776,-0.011320,0.001026,
0.965000,-0.501217,-0.500384,0.699844,0.999924,0.004776,-0.011320,0.001026,
0.966000,-0.501211,-0.500382,0.699764,0.999924,0.004776,-0.011320,0.001026,
0.967000,-0.501205,-0.500380,0.699686,0.999924,0.004776,-0.011320,0.001026,
0.968000,-0.501199,-0.500378,0.699607,0.999924,0.004776,-0.011320,0.001026,
0.970000,-0.501193,-0.500376,0.699529,0.999924,0.004776,-0.011320,0.001026,
0.970000,-0.501187,-0.500375,0.699452,0.999924,0.004776,-0.011320,0.001026,
0.972000,-0.501181,-0.500373,0.699374,0.999924,0.004776,-0.011320,0.001026,
0.973000,-0.501175,-0.500371,0.699297,0.999924,0.004776,-0.011320,0.001026,
0.974000,-0.501169,-0.500369,0.699221,0.999924,0.004776,-0.011320,0.001026,
0.975000,-0.501163,-0.500367,0.699145,0.999924,0.004776,-0.011320,0.001026,
0.975000,-0.501157,-0.500365,0.699069,0.999924,0.004776,-0.011320,0.001026,
0.976000,-0.501152,-0.500363,0.698994,0.999924,0.004776,-0.011320,0.001026,
0.977000,-0.501146,-0.500362,0.698919,0.999924,0.004776,-0.011320,0.001026,
0.979000,-0.501140,-0.500360,0.698844,0.999924,0.004776,-0.011320,0.001026,
0.980000,-0.501134,-0.500358,0.698770,0.999924,0.004776,-0.011320,0.001026,
0.980000,-0.501129,-0.500356,0.698696,0.999924,0.004776,-0.011320,0.001026,
0.981000,-0.501123,-0.500354,0.698623,0.999924,0.004776,-0.011320,0.001026,
0.982000,-0.501118,-0.500353,0.698550,0.999924,0.004776,-0.011320,0.001026,
0.983000,-0.501112,-0.500351,0.698477,0.999924,0.004776,-0.011320,0.001026,
0.985000,-0.501106,-0.500349,0.698404,0.999924,0.004776,-0.011320,0.001026,
0.985000,-0.501101,-0.500347,0.698332,0.999924,0.004776,-0.011320,0.001026,
0.986000,-0.501095,-0.500346,0.698261,0.999924,0.004776,-0.011320,0.001026,
0.987000,-0.501090,-0.500344,0.698189,0.999924,0.004776,-0.011320,0.001026,
0.988000,-0.501084,-0.500342,0.698118,0.999924,0.004776,-0.011320,0.001026,
0.990000,-0.501079,-0.500341,0.698048,0.999924,0.004776,-0.011320,0.001026,
0.991000,-0.501074,-0.500339,0.697978,0.999924,0.004776,-0.011320,0.001026,
0.991000,-0.501068,-0.500337,0.697908,0.999924,0.004776,-0.011320,0.001026,
0.992000,-0.501063,-0.500335,0.697838,0.999924,0.004776,-0.011320,0.001026,
0.994000,-0.501058,-0.500334,0.697769,0.999924,0.004776,-0.011320,0.001026,
0.995000,-0.501052,-0.500332,0.697700,0.999924,0.004776,-0.011320,0.001026,
0.996000,-0.501047,-0.500330,0.697632,0.999924,0.004776,-0.011320,0.001026,
0.996000,-0.501042,-0.500329,0.697564,0.999924,0.004776,-0.011320,0.001026,
0.997000,-0.501037,-0.500327,0.697496,0.999924,0.004776,-0.011320,0.001026,
0.998000,-0.501031,-0.500326,0.697428,0.999924,0.004776,-0.011320,0.001026,
1.000000,-0.501026,-0.500324,0.697361,0.999924,0.004776,-0.011320,0.001026,
1.000000,-0.501021,-0.500322,0.697294,0.999924,0.004776,-0.011320,0.001026,
1.001000,-0.501016,-0.500321,0.697228,0.999924,0.004776,-0.011320,0.001026,
1.002000,-0.501011,-0.500319,0.697162,0.999924,0.004776,-0.011320,0.001026,
1.003000,-0.501006,-0.500317,0.697096,0.999924,0.004776,-0.011320,0.001026,
1.005000,-0.501001,-0.500316,0.697030,0.999924,0.004776,-0.011320,0.001026,
1.006000,-0.500996,-0.500314,0.696965,0.999924,0.004776,-0.011320,0.001026,
1.006000,-0.500991,-0.500313,0.696900,0.999924,0.004776,-0.011320,0.001026,
1.007000,-0.500986,-0.500311,0.696836,0.999924,0.004776,-0.011320,0.001026,
1.008000,-0.500981,-0.500310,0.696772,0.999924,0.004776,-0.011320,0.001026,
1.009000,-0.500976,-0.500308,0.696708,0.999924,0.004776,-0.011320,0.001026,
1.010000,-0.500971,-0.500307,0.696644,0.999924,0.004776,-0.011320,0.001026,
1.011000,-0.500966,-0.500305,0.696581,0.999924,0.004776,-0.011320,0.001026,
1.012000,-0.500962,-0.500303,0.696518,0.999924,0.004776,-0.011320,0.001026,
1.013000,-0.500957,-0.500302,0.696456,0.999924,0.004776,-0.011320,0.001026,
1.014000,-0.500952,-0.500300,0.696393,0.999924,0.004776,-0.011320,0.001026,
1.015000,-0.500947,-0.500299,0.696331,0.999924,0.004776,-0.011320,0.001026,
1.016000,-0.500942,-0.500297,0.696270,0.999924,0.004776,-0.011320,0.001026,
1.017000,-0.500938,-0.500296,0.696208,0.999924,0.004776,-0.011320,0.001026,
1.019000,-0.500933,-0.500294,0.696147,0.999924,0.004776,-0.011320,0.001026,
1.019000,-0.500928,-0.500293,0.696087,0.999924,0.004776,-0.011320,0.001026,
1.021000,-0.500924,-0.500292,0.696026,0.999924,0.004776,-0.011320,0.001026,
1.021000,-0.500919,-0.500290,0.695966,0.999924,0.004776,-0.011320,0.001026,
1.022000,-0.500915,-0.500289,0.695906,0.999924,0.004776,-0.011320,0.001026,
1.023000,-0.500910,-0.500287,0.695847,0.999924,0.004776,-0.011320,0.001026,
1.024000,-0.500905,-0.500286,0.695787,0.999924,0.004776,-0.011320,0.001026,
1.025000,-0.500901,-0.500284,0.695728,0.999924,0.004776,-0.011320,0.001026,
1.026000,-0.500896,-0.500283,0.695670,0.999924,0.004776,-0.011320,0.001026,
1.027000,-0.500892,-0.500281,0.695611,0.999924,0.004776,-0.011320,0.001026,
1.029000,-0.500887,-0.500280,0.695553,0.999924,0.004776,-0.011320,0.001026,
1.029000,-0.500883,-0.500279,0.695496,0.999924,0.004776,-0.011320,0.001026,
1.030000,-0.500879,-0.500277,0.695438,0.999924,0.004776,-0.011320,0.001026,
1.031000,-0.500874,-0.500276,0.695381,0.999924,0.004776,-0.011320,0.001026,
1.032000,-0.500870,-0.500275,0.695324,0.999924,0.004776,-0.011320,0.001026,
1.034000,-0.500865,-0.500273,0.695267,0.999924,0.004776,-0.011320,0.001026,
1.034000,-0.500861,-0.500272,0.695211,0.999924,0.004776,-0.011320,0.001026,
1.036000,-0.500857,-0.500270,0.695155,0.999924,0.004776,-0.011320,0.001026,
1.036000,-0.500853,-0.500269,0.695099,0.999924,0.004776,-0.011320,0.001026,
1.037000,-0.500848,-0.500268,0.695044,0.999924,0.004776,-0.011320,0.001026,
1.038000,-0.500844,-0.500266,0.694989,0.999924,0.004776,-0.011320,0.001026,
1.039000,-0.500840,-0.500265,0.694934,0.999924,0.004776,-0.011320,0.001026,
1.040000,-0.500836,-0.500264,0.694879,0.999924,0.004776,-0.011320,0.001026,
1.041000,-0.500831,-0.500262,0.694825,0.999924,0.004776,-0.011320,0.001026,
1.042000,-0.500827,-0.500261,0.694770,0.999924,0.004776,-0.011320,0.001026,
1.043000,-0.500823,-0.500260,0.694717,0.999924,0.004776,-0.011320,0.001026,
1.044000,-0.500819,-0.500259,0.694663,0.999924,0.004776,-0.011320,0.001026,
1.045000,-0.500815,-0.500257,0.694610,0.999924,0.004776,-0.011320,0.001026,
1.046000,-0.500811,-0.500256,0.694557,0.999924,0.004776,-0.011320,0.001026,
1.047000,-0.500807,-0.500255,0.694504,0.999924,0.004776,-0.011320,0.001026,
1.048000,-0.500803,-0.500253,0.694451,0.999924,0.004776,-0.011320,0.001026,
1.049000,-0.500799,-0.500252,0.694399,0.999924,0.004776,-0.011320,0.001026,
1.050000,-0.500795,-0.500251,0.694347,0.999924,0.004776,-0.011320,0.001026,
1.051000,-0.500791,-0.500250,0.694295,0.999924,0.004776,-0.011320,0.001026,
1.053000,-0.500787,-0.500248,0.694244,0.999924,0.004776,-0.011320,0.001026,
1.053000,-0.500783,-0.500247,0.694193,0.999924,0.004776,-0.011320,0.001026,
1.054000,-0.500779,-0.500246,0.694142,0.999924,0.004776,-0.011320,0.001026,
1.055000,-0.500775,-0.500245,0.694091,0.999924,0.004776,-0.011320,0.001026,
1.056000,-0.500771,-0.500243,0.694041,0.999924,0.004776,-0.011320,0.001026,
1.057000,-0.500767,-0.500242,0.693990,0.999924,0.004776,-0.011320,0.001026,
1.058000,-0.500764,-0.500241,0.693940,0.999924,0.004776,-0.011320,0.001026,
1.059000,-0.500760,-0.500240,0.693891,0.999924,0.004776,-0.011320,0.001026,
1.060000,-0.500756,-0.500239,0.693841,0.999924,0.004776,-0.011320,0.001026,
1.061000,-0.500752,-0.500237,0.693792,0.999924,0.004776,-0.011320,0.001026,
1.062000,-0.500748,-0.500236,0.693743,0.999924,0.004776,-0.011320,0.001026,
1.063000,-0.500745,-0.500235,0.693694,0.999924,0.004776,-0.011320,0.001026,
1.064000,-0.500741,-0.500234,0.693646,0.999924,0.004776,-0.011320,0.001026,
1.065000,-0.500737,-0.500233,0.693598,0.999924,0.004776,-0.011320,0.001026,
1.066000,-0.500734,-0.500232,0.693550,0.999924,0.004776,-0.011320,0.001026,
1.067000,-0.500730,-0.500230,0.693502,0.999924,0.004776,-0.011320,0.001026,
1.068000,-0.500726,-0.500229,0.693454,0.999924,0.004776,-0.011320,0.001026,
1.070000,-0.500723,-0.500228,0.693407,0.999924,0.004776,-0.011320,0.001026,
1.070000,-0.500719,-0.500227,0.693360,0.999924,0.004776,-0.011320,0.001026,
1.070000,-0.500715,-0.500226,0.693313,0.999924,0.004776,-0.011320,0.001026,
1.072000,-0.500712,-0.500225,0.693267,0.999924,0.004776,-0.011320,0.001026,
1.072000,-0.500708,-0.500224,0.693220,0.999924,0.004776,-0.011320,0.001026,
1.075000,-0.500705,-0.500222,0.693174,0.999924,0.004776,-0.011320,0.001026,
1.075000,-0.500701,-0.500221,0.693128,0.999924,0.004776,-0.011320,0.001026,
1.077000,-0.500698,-0.500220,0.693083,0.999924,0.004776,-0.011320,0.001026,
1.077000,-0.500694,-0.500219,0.693037,0.999924,0.004776,-0.011320,0.001026,
1.079000,-0.500691,-0.500218,0.692992,0.999924,0.004776,-0.011320,0.001026,
1.079000,-0.500687,-0.500217,0.692947,0.999924,0.004776,-0.011320,0.001026,
1.081000,-0.500684,-0.500216,0.692902,0.999924,0.004776,-0.011320,0.001026,
1.081000,-0.500680,-0.500215,0.692858,0.999924,0.004776,-0.011320,0.001026,
1.082000,-0.500677,-0.500214,0.692814,0.999924,0.004776,-0.011320,0.001026,
1.083000,-0.500674,-0.500213,0.692770,0.999924,0.004776,-0.011320,0.001026,
1.084000,-0.500670,-0.500212,0.692726,0.999924,0.004776,-0.011320,0.001026,
1.085000,-0.500667,-0.500210,0.692682,0.999924,0.004776,-0.011320,0.001026,
1.087000,-0.500664,-0.500209,0.692639,0.999924,0.004776,-0.011320,0.001026,
1.088000,-0.500660,-0.500208,0.692596,0.999924,0.004776,-0.011320,0.001026,
1.089000,-0.500657,-0.500207,0.692553,0.999924,0.004776,-0.011320,0.001026,
1.089000,-0.500654,-0.500206,0.692510,0.999924,0.004776,-0.011320,0.001026,
1.090000,-0.500650,-0.500205,0.692467,0.999924,0.004776,-0.011320,0.001026,
1.091000,-0.500647,-0.500204,0.692425,0.999924,0.004776,-0.011320,0.001026,
1.092000,-0.500644,-0.500203,0.692383,0.999924,0.004776,-0.011320,0.001026,
1.094000,-0.500641,-0.500202,0.692341,0.999924,0.004776,-0.011320,0.001026,
1.094000,-0.500637,-0.500201,0.692299,0.999924,0.004776,-0.011320,0.001026,
1.094000,-0.500634,-0.500200,0.692258,0.999924,0.004776,-0.011320,0.001026,
1.096000,-0.500631,-0.500199,0.692216,0.999924,0.004776,-0.011320,0.001026,
1.097000,-0.500628,-0.500198,0.692175,0.999924,0.004776,-0.011320,0.001026,
1.098000,-0.500625,-0.500197,0.692134,0.999924,0.004776,-0.011320,0.001026,
1.099000,-0.500622,-0.500196,0.692094,0.999924,0.004776,-0.011320,0.001026,
1.100000,-0.500619,-0.500195,0.692053,0.999924,0.004776,-0.011320,0.001026,
1.102000,-0.500615,-0.500194,0.692013,0.999924,0.004776,-0.011320,0.001026,
1.102000,-0.500612,-0.500193,0.691973,0.999924,0.004776,-0.011320,0.001026,
1.103000,-0.500609,-0.500192,0.691933,0.999924,0.004776,-0.011320,0.001026,
1.105000,-0.500606,-0.500191,0.691893,0.999924,0.004776,-0.011320,0.001026,
1.105000,-0.500603,-0.500190,0.691854,0.999924,0.004776,-0.011320,0.001026,
1.106000,-0.500600,-0.500189,0.691815,0.999924,0.004776,-0.011320,0.001026,
1.107000,-0.500597,-0.500189,0.691776,0.999924,0.004776,-0.011320,0.001026,
1.108000,-0.500594,-0.500188,0.691737,0.999924,0.004776,-0.011320,0.001026,
1.109000,-0.500591,-0.500187,0.691698,0.999924,0.004776,-0.011320,0.001026,
1.110000,-0.500588,-0.500186,0.691660,0.999924,0.004776,-0.011320,0.001026,
1.111000,-0.500585,-0.500185,0.691621,0.999924,0.004776,-0.011320,0.001026,
1.113000,-0.500582,-0.500184,0.691583,0.999924,0.004776,-0.011320,0.001026,
1.113000,-0.500580,-0.500183,0.691545,0.999924,0.004776,-0.011320,0.001026,
1.114000,-0.500577,-0.500182,0.691508,0.999924,0.004776,-0.011320,0.001026,
1.115000,-0.500574,-0.500181,0.691470,0.999924,0.004776,-0.011320,0.001026,
1.117000,-0.500571,-0.500180,0.691433,0.999924,0.004776,-0.011320,0.001026,
1.117000,-0.500568,-0.500179,0.691395,0.999924,0.004776,-0.011320,0.001026,
1.119000,-0.500565,-0.500178,0.691358,0.999924,0.004776,-0.011320,0.001026,
1.120000,-0.500562,-0.500177,0.691322,0.999924,0.004776,-0.011320,0.001026,
1.120000,-0.500560,-0.500177,0.691285,0.999924,0.004776,-0.011320,0.001026,
1.121000,-0.500557,-0.500176,0.691249,0.999924,0.004776,-0.011320,0.001026,
1.122000,-0.500554,-0.500175,0.691212,0.999924,0.004776,-0.011320,0.001026,
1.123000,-0.500551,-0.500174,0.691176,0.999924,0.004776,-0.011320,0.001026,
1.124000,-0.500548,-0.500173,0.691140,0.999924,0.004776,-0.011320,0.001026,
1.125000,-0.500546,-0.500172,0.691105,0.999924,0.004776,-0.011320,0.001026,
1.126000,-0.500543,-0.500171,0.691069,0.999924,0.004776,-0.011320,0.001026,
1.127000,-0.500540,-0.500171,0.691034,0.999924,0.004776,-0.011320,0.001026,
1.128000,-0.500538,-0.500170,0.690999,0.999924,0.004776,-0.011320,0.001026,
1.130000,-0.500535,-0.500169,0.690964,0.999924,0.004776,-0.011320,0.001026,
1.130000,-0.500532,-0.500168,0.690929,0.999924,0.004776,-0.011320,0.001026,
1.131000,-0.500530,-0.500167,0.690894,0.999924,0.004776,-0.011320,0.001026,
1.133000,-0.500527,-0.500166,0.690860,0.999924,0.004776,-0.011320,0.001026,
1.133000,-0.500524,-0.500165,0.690826,0.999924,0.004776,-0.011320,0.001026,
1.134000,-0.500522,-0.500165,0.690791,0.999924,0.004776,-0.011320,0.001026,
1.135000,-0.500519,-0.500164,0.690757,0.999924,0.004776,-0.011320,0.001026,
1.136000,-0.500516,-0.500163,0.690724,0.999924,0.004776,-0.011320,0.001026,
1.138000,-0.500514,-0.500162,0.690690,0.999924,0.004776,-0.011320,0.001026,
1.139000,-0.500511,-0.500161,0.690657,0.999924,0.004776,-0.011320,0.001026,
1.139000,-0.500509,-0.500161,0.690623,0.999924,0.004776,-0.011320,0.001026,
1.140000,-0.500506,-0.500160,0.690590,0.999924,0.004776,-0.011320,0.001026,
1.141000,-0.500504,-0.500159,0.690557,0.999924,0.004776,-0.011320,0.001026,
1.142000,-0.500501,-0.500158,0.690524,0.999924,0.004776,-0.011320,0.001026,
1.143000,-0.500499,-0.500157,0.690492,0.999924,0.004776,-0.011320,0.001026,
1.145000,-0.500496,-0.500157,0.690459,0.999924,0.004776,-0.011320,0.001026,
1.145000,-0.500494,-0.500156,0.690427,0.999924,0.004776,-0.011320,0.001026,
1.146000,-0.500491,-0.500155,0.690395,0.999924,0.004776,-0.011320,0.001026,
1.147000,-0.500489,-0.500154,0.690363,0.999924,0.004776,-0.011320,0.001026,
1.148000,-0.500486,-0.500153,0.690331,0.999924,0.004776,-0.011320,0.001026,
1.149000,-0.500484,-0.500153,0.690299,0.999924,0.004776,-0.011320,0.001026,
1.150000,-0.500481,-0.500152,0.690268,0.999924,0.004776,-0.011320,0.001026,
1.151000,-0.500479,-0.500151,0.690237,0.999924,0.004776,-0.011320,0.001026,
1.152000,-0.500477,-0.500150,0.690205,0.999924,0.004776,-0.011320,0.001026,
1.153000,-0.500474,-0.500150,0.690174,0.999924,0.004776,-0.011320,0.001026,
1.155000,-0.500472,-0.500149,0.690144,0.999924,0.004776,-0.011320,0.001026,
1.156000,-0.500470,-0.500148,0.690113,0.999924,0.004776,-0.011320,0.001026,
1.156000,-0.500467,-0.500147,0.690082,0.999924,0.004776,-0.011320,0.001026,
1.157000,-0.500465,-0.500147,0.690052,0.999924,0.004776,-0.011320,0.001026,
1.158000,-0.500463,-0.500146,0.690022,0.999924,0.004776,-0.011320,0.001026,
1.159000,-0.500460,-0.500145,0.689991,0.999924,0.004776,-0.011320,0.001026,
1.161000,-0.500458,-0.500145,0.689962,0.999924,0.004776,-0.011320,0.001026,
1.162000,-0.500456,-0.500144,0.689932,0.999924,0.004776,-0.011320,0.001026,
1.162000,-0.500453,-0.500143,0.689902,0.999924,0.004776,-0.011320,0.001026,
1.163000,-0.500451,-0.500142,0.689873,0.999924,0.004776,-0.011320,0.001026,
1.164000,-0.500449,-0.500142,0.689843,0.999924,0.004776,-0.011320,0.001026,
1.165000,-0.500447,-0.500141,0.689814,0.999924,0.004776,-0.011320,0.001026,
1.166000,-0.500444,-0.500140,0.689785,0.999924,0.004776,-0.011320,0.001026,
1.167000,-0.500442,-0.500140,0.689756,0.999924,0.004776,-0.011320,0.001026,
1.168000,-0.500440,-0.500139,0.689727,0.999924,0.004776,-0.011320,0.001026,
1.169000,-0.500438,-0.500138,0.689699,0.999924,0.004776,-0.011320,0.001026,
1.170000,-0.500436,-0.500137,0.689670,0.999924,0.004776,-0.011320,0.001026,
1.172000,-0.500433,-0.500137,0.689642,0.999924,0.004776,-0.011320,0.001026,
1.172000,-0.500431,-0.500136,0.689614,0.999924,0.004776,-0.011320,0.001026,
1.173000,-0.500429,-0.500135,0.689585,0.999924,0.004776,-0.011320,0.001026,
1.175000,-0.500427,-0.500135,0.689558,0.999924,0.004776,-0.011320,0.001026,
1.175000,-0.500425,-0.500134,0.689530,0.999924,0.004776,-0.011320,0.001026,
1.177000,-0.500423,-0.500133,0.689502,0.999924,0.004776,-0.011320,0.001026,
1.178000,-0.500420,-0.500133,0.689475,0.999924,0.004776,-0.011320,0.001026,
1.178000,-0.500418,-0.500132,0.689447,0.999924,0.004776,-0.011320,0.001026,
1.179000,-0.500416,-0.500131,0.689420,0.999924,0.004776,-0.011320,0.001026,
1.180000,-0.500414,-0.500131,0.689393,0.999924,0.004776,-0.011320,0.001026,
1.181000,-0.500412,-0.500130,0.689366,0.999924,0.004776,-0.011320,0.001026,
1.182000,-0.500410,-0.500129,0.689339,0.999924,0.004776,-0.011320,0.001026,
1.183000,-0.500408,-0.500129,0.689312,0.999924,0.004776,-0.011320,0.001026,
1.184000,-0.500406,-0.500128,0.689286,0.999924,0.004776,-0.011320,0.001026,
1.186000,-0.500404,-0.500128,0.689259,0.999924,0.004776,-0.011320,0.001026,
1.186000,-0.500402,-0.500127,0.689233,0.999924,0.004776,-0.011320,0.001026,
1.187000,-0.500400,-0.500126,0.689207,0.999924,0.004776,-0.011320,0.001026,
1.188000,-0.500398,-0.500126,0.689181,0.999924,0.004776,-0.011320,0.001026,
1.190000,-0.500396,-0.500125,0.689155,0.999924,0.004776,-0.011320,0.001026,
1.190000,-0.500394,-0.500124,0.689129,0.999924,0.004776,-0.011320,0.001026,
1.191000,-0.500392,-0.500124,0.689104,0.999924,0.004776,-0.011320,0.001026,
1.192000,-0.500390,-0.500123,0.689078,0.999924,0.004776,-0.011320,0.001026,
1.193000,-0.500388,-0.500122,0.689053,0.999924,0.004776,-0.011320,0.001026,
1.194000,-0.500386,-0.500122,0.689027,0.999924,0.004776,-0.011320,0.001026,
1.195000,-0.500384,-0.500121,0.689002,0.999924,0.004776,-0.011320,0.001026,
1.196000,-0.500382,-0.500121,0.688977,0.999924,0.004776,-0.011320,0.001026,
1.197000,-0.500380,-0.500120,0.688952,0.999924,0.004776,-0.011320,0.001026,
1.198000,-0.500378,-0.500119,0.688928,0.999924,0.004776,-0.011320,0.001026,
1.199000,-0.500377,-0.500119,0.688903,0.999924,0.004776,-0.011320,0.001026,
1.200000,-0.500375,-0.500118,0.688878,0.999924,0.004776,-0.011320,0.001026,
1.201000,-0.500373,-0.500118,0.688854,0.999924,0.004776,-0.011320,0.001026,
1.202000,-0.500371,-0.500117,0.688830,0.999924,0.004776,-0.011320,0.001026,
1.203000,-0.500369,-0.500117,0.688806,0.999924,0.004776,-0.011320,0.001026,
1.204000,-0.500367,-0.500116,0.688782,0.999924,0.004776,-0.011320,0.001026,
1.205000,-0.500365,-0.500115,0.688758,0.999924,0.004776,-0.011320,0.001026,
1.206000,-0.500364,-0.500115,0.688734,0.999924,0.004776,-0.011320,0.001026,
1.207000,-0.500362,-0.500114,0.688710,0.999924,0.004776,-0.011320,0.001026,
1.208000,-0.500360,-0.500114,0.688687,0.999924,0.004776,-0.011320,0.001026,
1.209000,-0.500358,-0.500113,0.688663,0.999924,0.004776,-0.011320,0.001026,
1.210000,-0.500356,-0.500112,0.688640,0.999924,0.004776,-0.011320,0.001026,
1.211000,-0.500355,-0.500112,0.688617,0.999924,0.004776,-0.011320,0.001026,
1.212000,-0.500353,-0.500111,0.688594,0.999924,0.004776,-0.011320,0.001026,
1.213000,-0.500351,-0.500111,0.688571,0.999924,0.004776,-0.011320,0.001026,
1.214000,-0.500349,-0.500110,0.688548,0.999924,0.004776,-0.011320,0.001026,
1.215000,-0.500348,-0.500110,0.688525,0.999924,0.004776,-0.011320,0.001026,
1.217000,-0.500346,-0.500109,0.688502,0.999924,0.004776,-0.011320,0.001026,
1.218000,-0.500344,-0.500109,0.688480,0.999924,0.004776,-0.011320,0.001026,
1.218000,-0.500342,-0.500108,0.688458,0.999924,0.004776,-0.011320,0.001026,
1.219000,-0.500341,-0.500108,0.688435,0.999924,0.004776,-0.011320,0.001026,
1.220000,-0.500339,-0.500107,0.688413,0.999924,0.004776,-0.011320,0.001026,
1.221000,-0.500337,-0.500106,0.688391,0.999924,0.004776,-0.011320,0.001026,
1.222000,-0.500336,-0.500106,0.688369,0.999924,0.004776,-0.011320,0.001026,
1.224000,-0.500334,-0.500105,0.688347,0.999924,0.004776,-0.011320,0.001026,
1.224000,-0.500332,-0.500105,0.688325,0.999924,0.004776,-0.011320,0.001026,
1.225000,-0.500331,-0.500104,0.688304,0.999924,0.004776,-0.011320,0.001026,
1.226000,-0.500329,-0.500104,0.688282,0.999924,0.004776,-0.011320,0.001026,
1.228000,-0.500327,-0.500103,0.688261,0.999924,0.004776,-0.011320,0.001026,
1.229000,-0.500326,-0.500103,0.688240,0.999924,0.004776,-0.011320,0.001026,
1.230000,-0.500324,-0.500102,0.688218,0.999924,0.004776,-0.011320,0.001026,
1.230000,-0.500322,-0.500102,0.688197,0.999924,0.004776,-0.011320,0.001026,
1.231000,-0.500321,-0.500101,0.688176,0.999924,0.004776,-0.011320,0.001026,
1.232000,-0.500319,-0.500101,0.688155,0.999924,0.004776,-0.011320,0.001026,
1.233000,-0.500318,-0.500100,0.688135,0.999924,0.004776,-0.011320,0.001026,
1.235000,-0.500316,-0.500100,0.688114,0.999924,0.004776,-0.011320,0.001026,
1.235000,-0.500314,-0.500099,0.688093,0.999924,0.004776,-0.011320,0.001026,
1.237000,-0.500313,-0.500099,0.688073,0.999924,0.004776,-0.011320,0.001026,
1.237000,-0.500311,-0.500098,0.688053,0.999924,0.004776,-0.011320,0.001026,
1.238000,-0.500310,-0.500098,0.688032,0.999924,0.004776,-0.011320,0.001026,
1.240000,-0.500308,-0.500097,0.688012,0.999924,0.004776,-0.011320,0.001026,
1.241000,-0.500307,-0.500097,0.687992,0.999924,0.004776,-0.011320,0.001026,
1.242000,-0.500305,-0.500096,0.687972,0.999924,0.004776,-0.011320,0.001026,
1.242000,-0.500304,-0.500096,0.687952,0.999924,0.004776,-0.011320,0.001026,
1.243000,-0.500302,-0.500095,0.687933,0.999924,0.004776,-0.011320,0.001026,
1.244000,-0.500301,-0.500095,0.687913,0.999924,0.004776,-0.011320,0.001026,
1.245000,-0.500299,-0.500094,0.687893,0.999924,0.004776,-0.011320,0.001026,
1.246000,-0.500298,-0.500094,0.687874,0.999924,0.004776,-0.011320,0.001026,
1.247000,-0.500296,-0.500093,0.687854,0.999924,0.004776,-0.011320,0.001026,
1.248000,-0.500295,-0.500093,0.687835,0.999924,0.004776,-0.011320,0.001026,
1.249000,-0.500293,-0.500093,0.687816,0.999924,0.004776,-0.011320,0.001026,
1.250000,-0.500292,-0.500092,0.687797,0.999924,0.004776,-0.011320,0.001026,
1.251000,-0.500290,-0.500092,0.687778,0.999924,0.004776,-0.011320,0.001026,
1.252000,-0.500289,-0.500091,0.687759,0.999924,0.004776,-0.011320,0.001026,
1.254000,-0.500287,-0.500091,0.687740,0.999924,0.004776,-0.011320,0.001026,
1.254000,-0.500286,-0.500090,0.687722,0.999924,0.004776,-0.011320,0.001026,
1.255000,-0.500284,-0.500090,0.687703,0.999924,0.004776,-0.011320,0.001026,
1.257000,-0.500283,-0.500089,0.687684,0.999924,0.004776,-0.011320,0.001026,
1.257000,-0.500282,-0.500089,0.687666,0.999924,0.004776,-0.011320,0.001026,
1.258000,-0.500280,-0.500088,0.687648,0.999924,0.004776,-0.011320,0.001026,
1.259000,-0.500279,-0.500088,0.687629,0.999924,0.004776,-0.011320,0.001026,
1.260000,-0.500277,-0.500088,0.687611,0.999924,0.004776,-0.011320,0.001026,
1.261000,-0.500276,-0.500087,0.687593,0.999924,0.004776,-0.011320,0.001026,
1.262000,-0.500275,-0.500087,0.687575,0.999924,0.004776,-0.011320,0.001026,
1.264000,-0.500273,-0.500086,0.687557,0.999924,0.004776,-0.011320,0.001026,
1.264000,-0.500272,-0.500086,0.687540,0.999924,0.004776,-0.011320,0.001026,
1.266000,-0.500271,-0.500085,0.687522,0.999924,0.004776,-0.011320,0.001026,
1.267000,-0.500269,-0.500085,0.687504,0.999924,0.004776,-0.011320,0.001026,
1.267000,-0.500268,-0.500085,0.687487,0.999924,0.004776,-0.011320,0.001026,
